load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,timestamp
221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,221.7,2023-08-16 05:00:00
228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,2023-08-16 06:00:00
244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,244.6,2023-08-16 07:00:00
278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,278.65,2023-08-16 08:00:00
311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,311.65,2023-08-16 09:00:00
338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,338.3,2023-08-16 10:00:00
354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,354.65,2023-08-16 11:00:00
369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,369.65,2023-08-16 12:00:00
380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,380.85,2023-08-16 13:00:00
378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,378.55,2023-08-16 14:00:00
369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,369.3,2023-08-16 15:00:00
359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,359.9,2023-08-16 16:00:00
349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,349.15,2023-08-16 17:00:00
343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,2023-08-16 18:00:00
338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,338.65,2023-08-16 19:00:00
344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,344.25,2023-08-16 20:00:00
346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,346.2,2023-08-16 21:00:00
328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,328.25,2023-08-16 22:00:00
310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,310.45,2023-08-16 23:00:00
288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,2023-08-17 00:00:00
269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,269.45,2023-08-17 01:00:00
256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,256.65,2023-08-17 02:00:00
247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,247.6,2023-08-17 03:00:00
241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,241.85,2023-08-17 04:00:00
242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,242.1,2023-08-17 05:00:00
246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,246.15,2023-08-17 06:00:00
262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,262.85,2023-08-17 07:00:00
296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,296.35,2023-08-17 08:00:00
331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,331.4,2023-08-17 09:00:00
353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,353.25,2023-08-17 10:00:00
367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,367.4,2023-08-17 11:00:00
386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,386.65,2023-08-17 12:00:00
399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,399.05,2023-08-17 13:00:00
396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,396.6,2023-08-17 14:00:00
388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,388.05,2023-08-17 15:00:00
379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,379.9,2023-08-17 16:00:00
372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,372.3,2023-08-17 17:00:00
363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,363.9,2023-08-17 18:00:00
354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,354.55,2023-08-17 19:00:00
358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,358.35,2023-08-17 20:00:00
357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,357.1,2023-08-17 21:00:00
337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,337.65,2023-08-17 22:00:00
319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,319.05,2023-08-17 23:00:00
300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,300.1,2023-08-18 00:00:00
281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,281.65,2023-08-18 01:00:00
267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,267.8,2023-08-18 02:00:00
259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,2023-08-18 03:00:00
254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,254.15,2023-08-18 04:00:00
254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,254.4,2023-08-18 05:00:00
256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,2023-08-18 06:00:00
272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,272.6,2023-08-18 07:00:00
305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,305.2,2023-08-18 08:00:00
341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,341.05,2023-08-18 09:00:00
364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,364.6,2023-08-18 10:00:00
383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,383.25,2023-08-18 11:00:00
398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,398.8,2023-08-18 12:00:00
409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,409.85,2023-08-18 13:00:00
408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,408.95,2023-08-18 14:00:00
402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,402.6,2023-08-18 15:00:00
391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,391.6,2023-08-18 16:00:00
382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,2023-08-18 17:00:00
374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,374.55,2023-08-18 18:00:00
365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,2023-08-18 19:00:00
367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,367.5,2023-08-18 20:00:00
363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,363.15,2023-08-18 21:00:00
344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,344.4,2023-08-18 22:00:00
327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,2023-08-18 23:00:00
308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,308.5,2023-08-19 00:00:00
289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,289.1,2023-08-19 01:00:00
274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,2023-08-19 02:00:00
264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,264.9,2023-08-19 03:00:00
260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,2023-08-19 04:00:00
257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,257.85,2023-08-19 05:00:00
258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,258.4,2023-08-19 06:00:00
265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,265.5,2023-08-19 07:00:00
292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,292.1,2023-08-19 08:00:00
322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,322.05,2023-08-19 09:00:00
344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,344.15,2023-08-19 10:00:00
364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,2023-08-19 11:00:00
379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,379.85,2023-08-19 12:00:00
391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,391.5,2023-08-19 13:00:00
390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,390.8,2023-08-19 14:00:00
384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,384.1,2023-08-19 15:00:00
375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,375.55,2023-08-19 16:00:00
365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,365.65,2023-08-19 17:00:00
356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,356.6,2023-08-19 18:00:00
348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,348.15,2023-08-19 19:00:00
348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,348.75,2023-08-19 20:00:00
347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,347.55,2023-08-19 21:00:00
